forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
εὑρεθησόμεθα,2147,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,seremos encontrado,"nós seremos encontrado, seremos descoberto, seremos obtido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'seremos encontrado'.,Revisar o numero do particpio; provavel forma plural: 'encontrados'.
εὑρεθῆναι,2147,V-ANP,Verbo - Aoristo Infinitivo Passiva,encontrar,"encontrar, descobrir, obter",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'encontrar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
εὑρεθῆτε,2147,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais encontrado,"vós sejais encontrado, sejais descoberto, sejais obtido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais encontrado'.,Revisar o numero do particpio; provavel forma plural: 'encontrados'.
εὑρεθῶσιν,2147,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam encontrado,"eles(as) sejam encontrado, sejam descoberto, sejam obtido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam encontrado'.,Revisar o numero do particpio; provavel forma plural: 'encontrados'.
εὐφράνθητι,2165,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és alegrado,tu és alegrado,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és alegrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
εὐφραίνεσθαι,2165,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,alegrar,alegrar,media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'alegrar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
εὐφρανθῆναι,2165,V-ANP,Verbo - Aoristo Infinitivo Passiva,alegrar,alegrar,passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'alegrar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
εὐφρανθῶμεν,2165,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos alegrado,nós sejamos alegrado,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos alegrado'.,Revisar o numero do particpio; provavel forma plural: 'alegrados'.
ζημιωθήσεται,2210,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será sofrido perdas,"ele(a) será sofrido perdas, será perdido, será sido punido, será sofrido danos",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será sofrido perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζημιωθῆναι,2210,V-ANP,Verbo - Aoristo Infinitivo Passiva,sofrer perdas,"sofrer perdas, perder, ser punido, sofrer danos",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'sofrer perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζημιωθῆτε,2210,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais sofrido perdas,"vós sejais sofrido perdas, sejais perdido, sejais sido punido, sejais sofrido danos",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais sofrido'.,Revisar o numero do particpio; provavel forma plural: 'sofridos'.
ζητηθήσεται,2212,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será buscado,"ele(a) será buscado, será procurado, será desejado, será lutado por",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será buscado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζωοποιηθήσονται,2227,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão tornado vivo,"eles(as) serão tornado vivo, serão dado vida, serão acelerado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão tornado vivo'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἡγεῖσθαι,2233,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,liderar,"liderar, considerar, pensar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'liderar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἡσσώθητε,2274,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes sido derrotado,"vós fostes sido derrotado, fostes sido inferior, fostes sido superado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes sido'.,Revisar o numero do particpio; provavel forma plural: 'sidos'.
ἐθαμβήθησαν,2284,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram surpreendido,eles(as) foram surpreendido,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram surpreendido'.,Revisar o numero do particpio; provavel forma plural: 'surpreendidos'.
θαυμασθήσονται,2296,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão maravilhado,"eles(as) serão maravilhado, serão surpreendido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão maravilhado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
θαυμασθῆναι,2296,V-ANP,Verbo - Aoristo Infinitivo Passiva,maravilhar,"maravilhar, surpreender",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'maravilhar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
θεραπευθῆναι,2323,V-ANP,Verbo - Aoristo Infinitivo Passiva,curar,"curar, restaurar a saúde",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'curar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
θεραπεύεσθαι,2323,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,curar,"curar, restaurar a saúde",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'curar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐθεραπεύθησαν,2323,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram curado,"eles(as) foram curado, foram restaurado a saúde",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram curado'.,Revisar o numero do particpio; provavel forma plural: 'curados'.
θλίβεσθαι,2346,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,pressionar,"pressionar, afligir, perturbar, oprimir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'pressionar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
θύεσθαι,2380,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,sacrificar,"sacrificar, matar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'sacrificar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἰαθήσεται,2390,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será curado,"ele(a) será curado, será restaurado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será curado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἰαθήτω,2390,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é curado,"ele(a) é curado, é restaurado",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é curado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἰαθῆναι,2390,V-ANP,Verbo - Aoristo Infinitivo Passiva,curar,"curar, restaurar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'curar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἱλάσθητί,2433,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és propiciado,"tu és propiciado, és apaziguado, és expiado",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és propiciado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἱλάσκεσθαι,2433,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,propiciar,"propiciar, apaziguar, expiar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'propiciar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
σταθήσεσθε,2476,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis posicionado,"vós sereis posicionado, sereis estado de pé, sereis parado, sereis estabelecido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sereis posicionado'.,Revisar o numero do particpio; provavel forma plural: 'posicionados'.
σταθῆτε,2476,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais posicionado,"vós sejais posicionado, sejais estado de pé, sejais parado, sejais estabelecido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais posicionado'.,Revisar o numero do particpio; provavel forma plural: 'posicionados'.
ἐστάθησαν,2476,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram posicionado,"eles(as) foram posicionado, foram estado de pé, foram parado, foram estabelecido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram posicionado'.,Revisar o numero do particpio; provavel forma plural: 'posicionados'.
καθαιρεῖσθαι,2507,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,derrubar,"derrubar, destruir, demolir, destronar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'derrubar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
καθαρίζεσθαι,2511,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,limpar,"limpar, purificar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'limpar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κατασταθήσονται,2525,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão nomeados,"eles(as) serão nomeados, serão fixados, serão estabelecidos, serão constituídos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão nomeados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατεστάθησαν,2525,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram nomeado,"eles(as) foram nomeado, foram fixado, foram estabelecido, foram constituído",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram nomeado'.,Revisar o numero do particpio; provavel forma plural: 'nomeados'.
κληθῶμεν,2564,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos chamado,"nós sejamos chamado, sejamos nomeado, sejamos convidado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos chamado'.,Revisar o numero do particpio; provavel forma plural: 'chamados'.
κατεαγῶσιν,2608,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam quebrado,eles(as) sejam quebrado,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam quebrado'.,Revisar o numero do particpio; provavel forma plural: 'quebrados'.
καταδικασθήσῃ,2613,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás condenado,"tu serás condenado, serás julgado",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás condenado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταδικασθῆτε,2613,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais condenado,"vós sejais condenado, sejais julgado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais condenado'.,Revisar o numero do particpio; provavel forma plural: 'condenados'.
καταισχυνθῶμεν,2617,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos envergonhado,"nós sejamos envergonhado, sejamos desonrado, sejamos confundido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos envergonhado'.,Revisar o numero do particpio; provavel forma plural: 'envergonhados'.
καταισχυνθῶσιν,2617,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam envergonhado,"eles(as) sejam envergonhado, sejam desonrado, sejam confundido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam envergonhado'.,Revisar o numero do particpio; provavel forma plural: 'envergonhados'.
κατακαήσεται,2618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será queimado,"ele(a) será queimado, será consumido pelo fogo, será destruído totalmente pela queima.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será queimado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακαυθήσεται,2618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será queimado,"ele(a) será queimado, será consumido pelo fogo, será destruído totalmente pela queima.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será queimado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακαλύπτεσθαι,2619,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,cobrir,"cobrir, velar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'cobrir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κατακλιθῆναι,2625,V-ANP,Verbo - Aoristo Infinitivo Passiva,reclinar,"reclinar, deitar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'reclinar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κατακλιθῇς,2625,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas reclinado,"tu sejas reclinado, sejas deitado",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas reclinado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακριθήσεται,2632,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será condenado,"ele(a) será condenado, será julgado contra, será sentenciado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será condenado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακριθῶμεν,2632,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos condenado,"nós sejamos condenado, sejamos julgado contra, sejamos sentenciado.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos condenado'.,Revisar o numero do particpio; provavel forma plural: 'condenados'.
καταλειφθῆναι,2641,V-ANP,Verbo - Aoristo Infinitivo Passiva,deixar para trás,"deixar para trás, abandonar",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'deixar para trás'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταλλαγήτω,2644,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é reconciliado,"ele(a) é reconciliado, é restaurado a favor",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é reconciliado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατηλλάγημεν,2644,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos reconciliado,"nós fomos reconciliado, fomos restaurado a favor",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fomos reconciliado'.,Revisar o numero do particpio; provavel forma plural: 'reconciliados'.
κατενύγησαν,2660,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram perfurado completamente,"eles(as) foram perfurado completamente, foram sido picado, foram sido profundamente comovido ou afetado.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram perfurado'.,Revisar o numero do particpio; provavel forma plural: 'perfurados'.
καταξιωθῆναι,2661,V-ANP,Verbo - Aoristo Infinitivo Passiva,considerar digno,considerar digno,passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'considerar digno'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατηξιώθησαν,2661,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram considerado digno,eles(as) foram considerado digno,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram considerado'.,Revisar o numero do particpio; provavel forma plural: 'considerados'.
κατεπόθησαν,2666,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram engolido,"eles(as) foram engolido, foram devorado, foram consumido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram engolido'.,Revisar o numero do particpio; provavel forma plural: 'engolidos'.
καταποντίζεσθαι,2670,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,afundar,"afundar, submergir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'afundar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
καταργηθήσονται,2673,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão abolido,"eles(as) serão abolido, serão anulado, serão tornado ineficaz, serão posto fim",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão abolido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατηργήθητε,2673,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes abolido,"vós fostes abolido, fostes anulado, fostes tornado ineficaz, fostes posto fim",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes abolido'.,Revisar o numero do particpio; provavel forma plural: 'abolidos'.
κατεστρώθησαν,2693,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram espalhado,"eles(as) foram espalhado, foram deitado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram espalhado'.,Revisar o numero do particpio; provavel forma plural: 'espalhados'.
κατηγορεῖσθαι,2723,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,acusar,"acusar, cobrar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'acusar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐκαυματίσθησαν,2739,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram queimado,"eles(as) foram queimado, foram sido queimado com calor",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram queimado'.,Revisar o numero do particpio; provavel forma plural: 'queimados'.
κερδηθήσονται,2770,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão ganhado,"eles(as) serão ganhado, serão ganhado, serão lucrado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão ganhado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκινήθησαν,2795,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram movido,"eles(as) foram movido, foram agitado, foram colocado em movimento",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram movido'.,Revisar o numero do particpio; provavel forma plural: 'movidos'.
κλεισθῶσιν,2808,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam fechado,"eles(as) sejam fechado, sejam trancado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam fechado'.,Revisar o numero do particpio; provavel forma plural: 'fechados'.
ἐκλείσθησαν,2808,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram fechado,"eles(as) foram fechado, foram trancado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram fechado'.,Revisar o numero do particpio; provavel forma plural: 'fechados'.
κοιμηθησόμεθα,2837,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,seremos dormido,"nós seremos dormido, seremos adormecido, seremos morrido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'seremos dormido'.,Revisar o numero do particpio; provavel forma plural: 'dormidos'.
κολλήθητι,2853,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és unido,"tu és unido, és aderido",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és unido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κολληθήσεται,2853,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será unido,"ele(a) será unido, será aderido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será unido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκολλήθησαν,2853,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram unido,"eles(as) foram unido, foram aderido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram unido'.,Revisar o numero do particpio; provavel forma plural: 'unidos'.
κολοβωθήσονται,2856,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão encurtado,eles(as) serão encurtado,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão encurtado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκολοβώθησαν,2856,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram encurtado,eles(as) foram encurtado,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram encurtado'.,Revisar o numero do particpio; provavel forma plural: 'encurtados'.
κραταιωθῆναι,2901,V-ANP,Verbo - Aoristo Infinitivo Passiva,fortalecer,"fortalecer, tornar forte, capacitar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'fortalecer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κρατεῖσθαι,2902,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,apreender,"apreender, segurar, agarrar, reter, manter",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'apreender'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κριθήσονται,2919,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão julgado,"eles(as) serão julgado, serão decidido, serão determinado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão julgado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κριθῶσι,2919,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam julgado,"eles(as) sejam julgado, sejam decidido, sejam determinado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam julgado'.,Revisar o numero do particpio; provavel forma plural: 'julgados'.
κριθῶσιν,2919,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam julgado,"eles(as) sejam julgado, sejam decidido, sejam determinado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam julgado'.,Revisar o numero do particpio; provavel forma plural: 'julgados'.
ἐκτίσθησαν,2936,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram criado,"eles(as) foram criado, foram formado, foram feito",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram criado'.,Revisar o numero do particpio; provavel forma plural: 'criados'.
κωλύεσθαι,2967,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,impedir,"impedir, proibir, restringir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'impedir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
λαλεῖσθαι,2980,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,falar,"falar, proferir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'falar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
λαληθησομένων,2980,V-FPP-GNP,Verbo - Futuro Particípio Passiva - Genitivo Neutro Plural,prestes a falar,"prestes a falar, prestes a proferir",passiva_a_confirmar,revisar,"'V-FPP-GNP' e passiva, porem a passiva nao esta explicita em 'prestes a falar'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
λιθασθῶσιν,3034,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam apedrejado,"eles(as) sejam apedrejado, sejam atirado pedras",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam apedrejado'.,Revisar o numero do particpio; provavel forma plural: 'apedrejados'.
λιθοβοληθήσεται,3036,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será apedrejado,"ele(a) será apedrejado, será atirado pedras",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será apedrejado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐλιθοβόλησαν,3036,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram apedrejado,"eles(as) foram apedrejado, foram atirado pedras",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram apedrejado'.,Revisar o numero do particpio; provavel forma plural: 'apedrejados'.
