forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
αὐξηθῆτε,837,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,cresçais,"vós cresçais, sejais tornados maiores",passiva_a_confirmar,revisar,"'V-ASP-2P' e passiva, porem a passiva nao esta explicita em 'cresçais'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀφαιρεθήσεται,851,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será tirado,"ele(a) será tirado, será retirado, será cortado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será tirado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀφεῖναι,863,V-ANP,Verbo - Aoristo Infinitivo Passiva,mandar embora,"mandar embora, partir, perdoar, permitir, abandonar",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'mandar embora'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βληθήσεται,906,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será lançado(a),"ele(a) será lançado, será colocado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será lançado(a)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βληθήσῃ,906,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás lançado(a),"tu serás lançado, serás colocado",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás lançado(a)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βαπτισθήτω,907,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é batizado,"ele(a) é batizado, é imergido, é mergulhado",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é batizado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βασανισθήσεται,928,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será atormentado,"ele(a) será atormentado, será torturado, será irritado, será angustiado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será atormentado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βαστάζεσθαι,941,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,suportar,"suportar, carregar, apoiar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'suportar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
βεβαιοῦσθαι,950,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,confirmar,"confirmar, estabelecer, tornar firme, seguro",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'confirmar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
βλασφημηθήσεται,987,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será blasfemado,"ele(a) será blasfemado, será falado mal, será caluniado, será injuriado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será blasfemado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐβουλήθη,1014,V-AIP-3S,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Singular,desejou,"ele(a) quis, desejou, pretendeu",passiva_a_confirmar,revisar,"'V-AIP-3S' e passiva, porem a passiva nao esta explicita em 'desejou'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βυθίζεσθαι,1036,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,mergulhar,"se afundar, mergulhar, submergir-se",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'mergulhar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
γαμηθῆναι,1060,V-ANP,Verbo - Aoristo Infinitivo Passiva,casar,casar,passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'casar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
γεμίζεσθαι,1072,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,preencher,"preencher, ser preenchido, carregar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'preencher'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
γενηθῆναι,1096,V-ANP,Verbo - Aoristo Infinitivo Passiva,tornar,"tornar, vir a ser, acontecer, ser feito",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'tornar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
γνωσθήτω,1097,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é conhecido,"ele(a) é conhecido, é vindo a conhecer, é reconhecido, é percebido",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é conhecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
γράφεσθαι,1125,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,escrever,escrever,media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'escrever'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
δεήθητι,1189,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,suplica,"tu suplica, implora",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'suplica'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δεηθέντων,1189,V-APP-GMP,Verbo - Aoristo Particípio Passiva - Genitivo Masculino Plural,tendo suplicado,"tendo suplicado, tendo implorado",passiva_a_confirmar,revisar,"'V-APP-GMP' e passiva, porem a passiva nao esta explicita em 'tendo suplicado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαλλάγηθι,1259,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,sejas reconciliado,tu sejas reconciliado,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'sejas reconciliado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαλογίζεσθαι,1260,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,raciocinar,"raciocinar, considerar, debater, ponderar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'raciocinar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
διαμερισθήσονται,1266,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão divididos,"eles(as) serão divididos, serão distribuídos, serão repartidos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão divididos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
Διανοίχθητι,1272,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,sejas aberto completamente,tu sejas aberto completamente,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'sejas aberto completamente'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαπορεύεσθαι,1279,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,passar,"passar, viajar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'passar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
διασωθῆναι,1295,V-ANP,Verbo - Aoristo Infinitivo Passiva,salvar,"salvar, preservar, trazer segurança",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'salvar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
δικαιωθήσονται,1344,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão justificados,"eles(as) serão justificados, serão declarados justos, serão absolvidos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão justificados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δικαιωθήσῃ,1344,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás justificado,"tu serás justificado, serás declarado justo, serás absolvido",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás justificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δικαιωθῇς,1344,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas justificado,"tu sejas justificado, sejas declarado justo, sejas absolvido",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas justificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διωχθήσονται,1377,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão perseguidos,eles(as) serão perseguidos,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão perseguidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἠδυνήθητε,1410,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes sido capaz,"vós fostes sido capaz, fostes tido poder",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes sido'.,"Reescrever a construao; 'sido' nao deve ser pluralizado. Usar forma idiomatica (ex.: 'puderam', 'foram capazes')."
ἐγέρθητι,1453,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és levantado,"tu és levantado, és despertado",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és levantado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐγκόπτεσθαι,1465,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,impedir,"impedir, cortar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'impedir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
εἰσακουσθήσονται,1522,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão ouvidos,"eles(as) serão ouvidos, terão um pedido atendido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão ouvidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκβληθήσεται,1544,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será expulso,ele(a) será expulso,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será expulso'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκβληθήσονται,1544,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão expulsos,eles(as) serão expulsos,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão expulsos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκζητηθήσεται,1567,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será buscado,"ele(a) será buscado, será pesquisado diligentemente, será indagado seriamente.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será buscado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκλυθήσονται,1590,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,desmaiarão,"eles(as) desmaiarão, desanimarão",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'desmaiarão'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκλυθῶσιν,1590,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,desmaiem,"eles(as) desmaiem, fiquem cansados, sejam desanimados",passiva_a_confirmar,revisar,"'V-ASP-3P' e passiva, porem a passiva nao esta explicita em 'desmaiem'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκριζωθήσεται,1610,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será desenraizado,"ele(a) será desenraizado, será erradicado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será desenraizado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκριζώθητι,1610,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,estás desenraizado,"tu estás desenraizado, erradicado",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'estás desenraizado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκτραπήσονται,1624,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão desviados,eles(as) serão desviados,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão desviados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκχυθήσεται,1632,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será derramado,ele(a) será derramado,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será derramado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐλεηθήσονται,1653,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,alcançarão misericórdia,eles(as) alcançarão misericórdia,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'alcançarão misericórdia'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἠλεήθημεν,1653,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,recebemos misericórdia,nós recebemos misericórdia,passiva_a_confirmar,revisar,"'V-AIP-1P' e passiva, porem a passiva nao esta explicita em 'recebemos misericórdia'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐνεβριμήθη,1690,V-AIP-3S,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Singular,ficou profundamente comovido,"ele(a) ficou profundamente comovido, foi avisado severamente, foi gemido",passiva_a_confirmar,revisar,"'V-AIP-3S' e passiva, porem a passiva nao esta explicita em 'ficou profundamente comovido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐμπαιχθήσεται,1702,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será zombado,"ele(a) será zombado, será ridicularizado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será zombado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐμπτυσθήσεται,1716,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será cuspido,ele(a) será cuspido,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será cuspido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐμφανισθῆναι,1718,V-ANP,Verbo - Aoristo Infinitivo Passiva,tornar manifesto,"tornar manifesto, revelar, mostrar, declarar",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'tornar manifesto'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐνεφανίσθησαν,1718,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,tornaram manifestos,"eles(as) tornaram manifesto, foram revelados, foram mostrados, foram declarados",passiva_a_confirmar,revisar,"'V-AIP-3P' e passiva, porem a passiva nao esta explicita em 'tornaram manifestos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐνυπνιασθήσονται,1797,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão sonhado,eles(as) serão sonhado,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão sonhado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐξαλειφθῆναι,1813,V-ANP,Verbo - Aoristo Infinitivo Passiva,eliminar,"eliminar, apagar, obliterar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'eliminar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐξαπορηθῆναι,1820,V-ANP,Verbo - Aoristo Infinitivo Passiva,estar totalmente perdido,"estar totalmente perdido, estar em desespero",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'estar totalmente perdido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐξολεθρευθήσεται,1842,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será destruído completamente,"ele(a) será destruído completamente, será exterminado, será erradicado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será destruído completamente'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπαισχυνθῇς,1870,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,tenhas vergonha,tu tenhas vergonha,passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'tenhas vergonha'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπικαλεῖσθαι,1941,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,chamar,"chamar, invocar, apelar, nomear",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'chamar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐπιλυθήσεται,1956,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será explicado,"ele(a) será explicado, será interpretado, será resolvido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será explicado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
Ἐπιμελήθητι,1959,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,tenha cuidado,tu tenha cuidado,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'tenha cuidado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπισκέπτεσθαι,1980,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,visitar,"visitar, cuidar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'visitar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐπιστραφήτω,1994,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,retorne,"ele(a) sê convertido(a), retorne",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'retorne'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπισυναχθήσονται,1996,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão reunidos,eles(as) serão reunidos,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão reunidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπιτελεῖσθαι,2005,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,completar,"completar, realizar, aperfeiçoar, terminar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'completar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐπιχορηγηθήσεται,2023,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será fornecido,"ele(a) será fornecido, será fornecido abundantemente",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será fornecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
εὐοδοῦσθαι,2137,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,prosperar,"prosperar, ter sucesso, ter uma boa jornada",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'prosperar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
εὑρεθήσεται,2147,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será encontrado,"ele(a) será encontrado, será descoberto, será obtido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será encontrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
εὑρεθῆναι,2147,V-ANP,Verbo - Aoristo Infinitivo Passiva,encontrar,"encontrar, descobrir, obter",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'encontrar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
εὐφρανθῆναι,2165,V-ANP,Verbo - Aoristo Infinitivo Passiva,alegrar,alegrar,passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'alegrar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ζημιωθήσεται,2210,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,sofrerá perdas,"ele(a) sofrerá perdas, será punido, sofrerá danos",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'sofrerá perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζημιωθείς,2210,V-APP-NMS,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Singular,tendo sofrido perdas,"tendo sofrido perdas, tendo sido punidos, tendo sofrido danos",passiva_a_confirmar,revisar,"'V-APP-NMS' e passiva, porem a passiva nao esta explicita em 'tendo sofrido perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζημιωθῆναι,2210,V-ANP,Verbo - Aoristo Infinitivo Passiva,sofrer perdas,"sofrer perdas, perder, ser punido, sofrer danos",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'sofrer perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζημιωθῆτε,2210,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sofrais perdas,"vós sofrais perdas, sejais punidos, sofrais danos",passiva_a_confirmar,revisar,"'V-ASP-2P' e passiva, porem a passiva nao esta explicita em 'sofrais perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζημιωθῇ,2210,V-ASP-3S,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Singular,sofra perdas,"ele(a) sofra perdas, seja punido, sofra danos",passiva_a_confirmar,revisar,"'V-ASP-3S' e passiva, porem a passiva nao esta explicita em 'sofra perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐζημιώθην,2210,V-AIP-1S,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Singular,sofri perdas,"eu sofri perdas, fui punido, sofri danos",passiva_a_confirmar,revisar,"'V-AIP-1S' e passiva, porem a passiva nao esta explicita em 'sofri perdas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζητηθήσεται,2212,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será buscado,"ele(a) será buscado, será procurado, será desejado, será lutado por",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será buscado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ζωοποιηθήσονται,2227,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,tornarão à vida,eles(as) tornarão à vida,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'tornarão à vida'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἡγεῖσθαι,2233,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,liderar,"liderar, considerar, pensar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'liderar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἡσσώθητε,2274,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes sido derrotado,"vós fostes sido derrotado, fostes sido inferior, fostes sido superado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes sido'.,"Reescrever a construao; 'sido' nao deve ser pluralizado. Usar forma idiomatica (ex.: 'puderam', 'foram capazes')."
θαυμασθήσονται,2296,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão surpreendidos,"eles(as) serão maravilhados, serão surpreendidos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão surpreendidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
θεραπευθῆναι,2323,V-ANP,Verbo - Aoristo Infinitivo Passiva,curar,"curar, restaurar a saúde",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'curar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
θλίβεσθαι,2346,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,pressionar,"pressionar, afligir, perturbar, oprimir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'pressionar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
